,job_title,company,location,description,age
199,Data Scientist, SignalFx,"San Mateo, CA","Streaming real-time analytics is the core technology that separates SignalFx from the competition, and data science at SignalFx touches all parts of the company. This is a highly impactful role where you will be working with a small team of key contributors to further the role of data science in different aspects of the SignalFx product.Responsibilities Design and prototype algorithms for processing time series (classification, anomaly detection, analytical tasks specific to monitoring), and be involved in the production implementation as wellAdapt time series models to the requirements of our streaming analytics engine and to monitoring use casesAssist with technical marketing (e.g., white papers, blog posts)Consult on probabilistic/statistical aspects of algorithm designParticipate in design and code reviewsRequirements An advanced degree in a technical/quantitative field (e.g., statistics, computer science, mathematics, machine learning, economics)2+ years of data science experience (or academic equivalent)Proficiency in at least one programming language (Python or R preferred), in particular the ability to extract and transform data from disparate sources for analysis and modelingExperience applying statistics and machine learning to real-world problems; and the ability to evaluate, compare, recommend algorithmsAbility to translate customer/business requirements into well-defined modeling tasksInterest in data visualization and UX aspects of analytics/machine learningAbility to operate autonomously", 13 days ago
200,Data Scientist, SignalFx,"San Mateo, CA","Streaming real-time analytics is the core technology that separates SignalFx from the competition, and data science at SignalFx touches all parts of the company. This is a highly impactful role where you will be working with a small team of key contributors to further the role of data science in different aspects of the SignalFx product.Responsibilities Design and prototype algorithms for processing time series (classification, anomaly detection, analytical tasks specific to monitoring), and be involved in the production implementation as wellAdapt time series models to the requirements of our streaming analytics engine and to monitoring use casesAssist with technical marketing (e.g., white papers, blog posts)Consult on probabilistic/statistical aspects of algorithm designParticipate in design and code reviewsRequirements An advanced degree in a technical/quantitative field (e.g., statistics, computer science, mathematics, machine learning, economics)2+ years of data science experience (or academic equivalent)Proficiency in at least one programming language (Python or R preferred), in particular the ability to extract and transform data from disparate sources for analysis and modelingExperience applying statistics and machine learning to real-world problems; and the ability to evaluate, compare, recommend algorithmsAbility to translate customer/business requirements into well-defined modeling tasksInterest in data visualization and UX aspects of analytics/machine learningAbility to operate autonomously", 13 days ago
201,"Data Scientist, Business Intelligence Services", Sony PlayStation,"San Francisco, CA"," Recognized as a global leader in interactive and digital entertainment, Sony Interactive Entertainment (SIE) is responsible for the PlayStationÂ® brand and family of products and services. PlayStation has delivered innovation to the market since the launch of the original PlayStation in Japan in 1994. The PlayStation family of products and services include PlayStationÂ®4, PlayStationÂ®VR, PlayStationÂ®Vita, PlayStationÂ®3, PlayStationÂ®Store, PlayStationÂ®Plus, PlayStationVideo, PlayStationMusic, PlayStationNow, PlayStationVue, PlayStationÂ®Original and acclaimed PlayStation software titles from SIE Worldwide Studios. Headquartered in San Mateo, California, SIE is a wholly-owned subsidiary of Sony Corporation and has global functions and regional headquarters in California, London and Tokyo.  The Business Intelligence Services (BIS) team has grown rapidly over recent years in response to an increasing need for the business to leverage data to inform and shape key decisions, and to identify new opportunities. Currently there are over 100 staff within the global BIS team, made up of high quality BI and data professionals covering BI architecture and platform support, data processing, insight reporting, predictive analytics, scrum masters and product management  Due to team expansion BIS are looking to recruit talented, highly driven individuals who have excelled in previous roles and are looking for a new challenge in a dynamic and rewarding environment. Data Scientist, Business Intelligence Services (BIS)San Francisco CA Data Scientists in the BIS team apply advanced analytical methods and tools to drive value from the data through techniques such as customer segmentation, predictive modelling, forecasting and other algorithms. Our work delivers an in depth understanding of consumer behaviors and support multi-channel targeting and personalization.  You will work in our San Francisco offices in a globally distributed agile team, supporting stakeholders throughout the global business in areas such as marketing, CRM, product planning and development, R&D and retail.  You will have the interest and aptitude to quickly develop a deep understanding of what makes our customers tick through understanding the data. And you will have the inter-personal and technical skills to engage with engineering and product management teams to make it happen.  You will be involved in a wide range of analytical project activities: from requirements gathering through data modelling and processing; carrying out segmentation or building predictive models; experimentation and testing and building reusable data products through close collaboration with the relevant data engineering teams.  You could have a background in data sciences, computer science or elsewhere, but you will be passionate about turning large volumes of data into actionable insight and have the blend of commercial and technical skills required to do so.  Primarily based in San Francisco, but a global role supporting colleagues in other US offices (primarily San Mateo and San Diego CA), Europe and Japan. The responsibilities listed are not all inclusive and additional duties may be assigned. ResponsibilitiesDelivery of analytical activities, such as customer behavior segmentation or predictive modellingApply appropriate statistical techniques to answer product questions and understand consumer behaviorDesign, build and support reusable data analysis structures within the technical environment; enabling self-service analytical capability for key technical stakeholdersWork with Product Management to gather requirements from stakeholders, prepare and present analysis resultsCommunicate findings to other technical and non-technical teamsFacilitate cultural adaption to enable a data driven businessAct as an ambassador for BIS; maintain and enhance BIS reputation and profile within the business by building strong relationships with stakeholders and positively contributing to BIS delivering the highest possible value from people and technical resources available.Some travel may be required, usually to Sony offices in California, London or Tokyo.Skills requiredMasters degree or PhD in a relevant technical or mathematical field3+ years experience working in a relevant role with a proven track record of delivering high profile solutions in a fast paced environmentExceptional analytical, quantitative, problem-solving, and critical thinking skillsExperience in leading and managing analytical work, including dealing with business stakeholders and engineering teamsStrong commercial awareness and an understanding of how data science can be applied in a global organizationStrong written & verbal communication skills; including the ability to present detailed analyses to a broad audience rangeOrganized self-starter, with drive and commitment; able to work with little supervision.Excellent interpersonal skills and the ability to maintain effective working relationshipsExperience with at least one established commercial and/or open source analytics tool (e.g. Python, R, SPSS Modeler, SAS)Experience working with large data sets: SQL essentialSkills required (desirable)Experience working with analytical computing tools, including Apache Spark, on a cloud platformExperience of visual analytical tools such as TableauExperience of working as a Data Scientist within an agile teamExperience of relevant industries (e.g. gaming, digital commerce, subscription services) Sony is an Equal Opportunity Employer. All persons will receive consideration for employment without regard to race, color, religion, gender, pregnancy, national origin, ancestry, citizenship, age, legally protected physical or mental disability, covered veteran status, status in the U.S. uniformed services, sexual orientation, gender identity, marital status, genetic information or membership in any other legally protected category.  We strive to create an inclusive environment, empower employees and embrace diversity. We encourage everyone to respond.  We sincerely appreciate the time and effort you spent in contacting us and we thank you for your interest in PlayStation. #LI-PO1", 19 days ago
202,"Data Scientist, Business Intelligence Services", Sony PlayStation,"San Francisco, CA"," Recognized as a global leader in interactive and digital entertainment, Sony Interactive Entertainment (SIE) is responsible for the PlayStationÂ® brand and family of products and services. PlayStation has delivered innovation to the market since the launch of the original PlayStation in Japan in 1994. The PlayStation family of products and services include PlayStationÂ®4, PlayStationÂ®VR, PlayStationÂ®Vita, PlayStationÂ®3, PlayStationÂ®Store, PlayStationÂ®Plus, PlayStationVideo, PlayStationMusic, PlayStationNow, PlayStationVue, PlayStationÂ®Original and acclaimed PlayStation software titles from SIE Worldwide Studios. Headquartered in San Mateo, California, SIE is a wholly-owned subsidiary of Sony Corporation and has global functions and regional headquarters in California, London and Tokyo.  The Business Intelligence Services (BIS) team has grown rapidly over recent years in response to an increasing need for the business to leverage data to inform and shape key decisions, and to identify new opportunities. Currently there are over 100 staff within the global BIS team, made up of high quality BI and data professionals covering BI architecture and platform support, data processing, insight reporting, predictive analytics, scrum masters and product management  Due to team expansion BIS are looking to recruit talented, highly driven individuals who have excelled in previous roles and are looking for a new challenge in a dynamic and rewarding environment. Data Scientist, Business Intelligence Services (BIS)San Francisco CA Data Scientists in the BIS team apply advanced analytical methods and tools to drive value from the data through techniques such as customer segmentation, predictive modelling, forecasting and other algorithms. Our work delivers an in depth understanding of consumer behaviors and support multi-channel targeting and personalization.  You will work in our San Francisco offices in a globally distributed agile team, supporting stakeholders throughout the global business in areas such as marketing, CRM, product planning and development, R&D and retail.  You will have the interest and aptitude to quickly develop a deep understanding of what makes our customers tick through understanding the data. And you will have the inter-personal and technical skills to engage with engineering and product management teams to make it happen.  You will be involved in a wide range of analytical project activities: from requirements gathering through data modelling and processing; carrying out segmentation or building predictive models; experimentation and testing and building reusable data products through close collaboration with the relevant data engineering teams.  You could have a background in data sciences, computer science or elsewhere, but you will be passionate about turning large volumes of data into actionable insight and have the blend of commercial and technical skills required to do so.  Primarily based in San Francisco, but a global role supporting colleagues in other US offices (primarily San Mateo and San Diego CA), Europe and Japan. The responsibilities listed are not all inclusive and additional duties may be assigned. ResponsibilitiesDelivery of analytical activities, such as customer behavior segmentation or predictive modellingApply appropriate statistical techniques to answer product questions and understand consumer behaviorDesign, build and support reusable data analysis structures within the technical environment; enabling self-service analytical capability for key technical stakeholdersWork with Product Management to gather requirements from stakeholders, prepare and present analysis resultsCommunicate findings to other technical and non-technical teamsFacilitate cultural adaption to enable a data driven businessAct as an ambassador for BIS; maintain and enhance BIS reputation and profile within the business by building strong relationships with stakeholders and positively contributing to BIS delivering the highest possible value from people and technical resources available.Some travel may be required, usually to Sony offices in California, London or Tokyo.Skills requiredMasters degree or PhD in a relevant technical or mathematical field3+ years experience working in a relevant role with a proven track record of delivering high profile solutions in a fast paced environmentExceptional analytical, quantitative, problem-solving, and critical thinking skillsExperience in leading and managing analytical work, including dealing with business stakeholders and engineering teamsStrong commercial awareness and an understanding of how data science can be applied in a global organizationStrong written & verbal communication skills; including the ability to present detailed analyses to a broad audience rangeOrganized self-starter, with drive and commitment; able to work with little supervision.Excellent interpersonal skills and the ability to maintain effective working relationshipsExperience with at least one established commercial and/or open source analytics tool (e.g. Python, R, SPSS Modeler, SAS)Experience working with large data sets: SQL essentialSkills required (desirable)Experience working with analytical computing tools, including Apache Spark, on a cloud platformExperience of visual analytical tools such as TableauExperience of working as a Data Scientist within an agile teamExperience of relevant industries (e.g. gaming, digital commerce, subscription services) Sony is an Equal Opportunity Employer. All persons will receive consideration for employment without regard to race, color, religion, gender, pregnancy, national origin, ancestry, citizenship, age, legally protected physical or mental disability, covered veteran status, status in the U.S. uniformed services, sexual orientation, gender identity, marital status, genetic information or membership in any other legally protected category.  We strive to create an inclusive environment, empower employees and embrace diversity. We encourage everyone to respond.  We sincerely appreciate the time and effort you spent in contacting us and we thank you for your interest in PlayStation. #LI-PO1", 19 days ago
203,Entry-Level Data Scientist, IBM,"San Francisco, CA","START DATES FOR THIS POSITION ARE MARCH 2018 AND LATER. At IBM we have an amazing opportunity to transform the world with cognitive technology. By using the vast amounts of information available today to identify new patterns and make new discoveries, we are helping cities become smarter, hospitals transform patient care, financial institutions minimize risk, and pharmaceuticals find cures for rare diseases. Join the forward-thinking teams at IBM solving some of the worldâ€™s most complex problems â€“ there is no better place to grow your career!  Entry-Level Data Scientists extract knowledge or insights from structured or unstructured data. They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various statistical methods in order to solve large scale optimization problems and to understand the meaning behind vast data sets  Entry-Level Data Scientists are in demand across IBM's growth areas. You'll be matched and deployed to a team in a strategic business, based on your offered location and fit. These are office-based positions in IBM locations including:  AZ - Phoenix  CA - Almaden, Costa Mesa, Emeryville, Foster City, Redwood City, San Francisco, San Jose  CO - Denver  GA - Atlanta  IL - Chicago  MA - Andover, Cambridge, Littleton  MI - Ann Arbor  MN - Rochester  NC - Raleigh-Durham  NY - New York City, North Castle, Poughkeepsie, Yorktown Heights  OH - Cleveland, Dublin, Hartland  OR - Hillsboro  PA - Blue Bell, Pittsburgh  TX - Austin, Dallas  VT - Essex Junction Opportunities in these locations will vary based on business demand. What Youâ€™ll Do:You will implement and validate predictive models, and create and maintain statistical models with a focus on big data.Youâ€™ll communicate with internal and external clients to understand business needs and provide analytical solutions.You will use statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Youâ€™ll work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.Who You Are:You are great at solving problems; debugging; troubleshooting; and designing & implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills.You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have a basic understanding of statistical programming in a language such as R, SAS, or Python.Auto req ID 107624BR Required Education High School Diploma/GED Role ( Job Role ) Data Scientist State / Province MULTIPLE Primary job category Data Science Contract type Regular Employment Type Full-Time Is this role a commissionable/sales incentive based position? No Travel Required No Travel IBM Business Group W&CP Preferred Education Bachelor's Degree City / Township / Village MULTIPLE CITIES EO Statement IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Required Technical and Professional ExpertiseMust have basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Country United States Preferred Technical and Professional ExperienceWilling to travel up to 10%Bachelors or Masters DegreeSecondary Job Category Other Data Science Eligibility RequirementsNonePosition Type Early Professional Early Professional Track Data Scientist Location Statement Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records New Collar Role No", 19 days ago
204,Entry-Level Data Scientist, IBM,"San Francisco, CA","START DATES FOR THIS POSITION ARE MARCH 2018 AND LATER. At IBM we have an amazing opportunity to transform the world with cognitive technology. By using the vast amounts of information available today to identify new patterns and make new discoveries, we are helping cities become smarter, hospitals transform patient care, financial institutions minimize risk, and pharmaceuticals find cures for rare diseases. Join the forward-thinking teams at IBM solving some of the worldâ€™s most complex problems â€“ there is no better place to grow your career!  Entry-Level Data Scientists extract knowledge or insights from structured or unstructured data. They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various statistical methods in order to solve large scale optimization problems and to understand the meaning behind vast data sets  Entry-Level Data Scientists are in demand across IBM's growth areas. You'll be matched and deployed to a team in a strategic business, based on your offered location and fit. These are office-based positions in IBM locations including:  AZ - Phoenix  CA - Almaden, Costa Mesa, Emeryville, Foster City, Redwood City, San Francisco, San Jose  CO - Denver  GA - Atlanta  IL - Chicago  MA - Andover, Cambridge, Littleton  MI - Ann Arbor  MN - Rochester  NC - Raleigh-Durham  NY - New York City, North Castle, Poughkeepsie, Yorktown Heights  OH - Cleveland, Dublin, Hartland  OR - Hillsboro  PA - Blue Bell, Pittsburgh  TX - Austin, Dallas  VT - Essex Junction Opportunities in these locations will vary based on business demand. What Youâ€™ll Do:You will implement and validate predictive models, and create and maintain statistical models with a focus on big data.Youâ€™ll communicate with internal and external clients to understand business needs and provide analytical solutions.You will use statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Youâ€™ll work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.Who You Are:You are great at solving problems; debugging; troubleshooting; and designing & implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills.You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have a basic understanding of statistical programming in a language such as R, SAS, or Python.Auto req ID 107624BR Required Education High School Diploma/GED Role ( Job Role ) Data Scientist State / Province MULTIPLE Primary job category Data Science Contract type Regular Employment Type Full-Time Is this role a commissionable/sales incentive based position? No Travel Required No Travel IBM Business Group W&CP Preferred Education Bachelor's Degree City / Township / Village MULTIPLE CITIES EO Statement IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Required Technical and Professional ExpertiseMust have basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Country United States Preferred Technical and Professional ExperienceWilling to travel up to 10%Bachelors or Masters DegreeSecondary Job Category Other Data Science Eligibility RequirementsNonePosition Type Early Professional Early Professional Track Data Scientist Location Statement Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records New Collar Role No", 19 days ago
205,Entry Level Data Scientist, IBM,"San Francisco, CA"," Candidate must be willing to work at one of the following location: Atlanta, GA; Cambridge, MA; Cleveland, OH; Littleton, MA; Raleigh, NC; Tuscon, AZ; Yorktown Heights, NY ANTICIPATED START DATES WILL BE IN 2018 At IBM we have an amazing opportunity to transform the world with cognitive technology. By using the vast amounts of information available today to identify new patterns and make new discoveries, we are helping cities become smarter, hospitals transform patient care, financial institutions minimize risk, and pharmaceuticals find cures for rare diseases. Join the forward-thinking teams at IBM solving some of the worldâ€™s most complex problems â€“ there is no better place to launch your career!  Data Scientists extract knowledge or insights from structured or unstructured data. They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various statistical methods in order to solve large scale optimization problems and to understand the meaning behind vast data sets. What Youâ€™ll Do:You will implement and validate predictive models and create and maintain statistical models with a focus on big dataYouâ€™ll communicate with internal and external clients to understand business needs and provide analytical solutions.You will use statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Youâ€™ll work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.Who You Are:You are great at solving problems, debugging, troubleshooting, designing and implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills.You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have a basic understanding of statistical programming in a language such as R or SAS.Auto req ID 99161BR Country United States Required Education Bachelor's Degree Role ( Job Role ) Data Scientist State / Province MULTIPLE Primary job category Data Science Contract type Regular Employment Type Full-Time Is this role a commissionable/sales incentive based position? No Travel Required No Travel IBM Business Group W&CP Preferred Education Master's Degree City / Township / Village MULTIPLE CITIES EO Statement IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Required Technical and Professional ExpertiseMust have basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Skill-keywords Java, Python, SAS, R, Country United States Preferred Technical and Professional ExperienceWilling to travel up to 10%Masters DegreeSecondary Job Category Other Data Science Eligibility RequirementsNonePosition Type Early Professional Early Professional Track Data Scientist New Collar Role No", 10 days ago
206,Entry Level Data Scientist, IBM,"San Francisco, CA"," Candidate must be willing to work at one of the following location: Atlanta, GA; Cambridge, MA; Cleveland, OH; Littleton, MA; Raleigh, NC; Tuscon, AZ; Yorktown Heights, NY ANTICIPATED START DATES WILL BE IN 2018 At IBM we have an amazing opportunity to transform the world with cognitive technology. By using the vast amounts of information available today to identify new patterns and make new discoveries, we are helping cities become smarter, hospitals transform patient care, financial institutions minimize risk, and pharmaceuticals find cures for rare diseases. Join the forward-thinking teams at IBM solving some of the worldâ€™s most complex problems â€“ there is no better place to launch your career!  Data Scientists extract knowledge or insights from structured or unstructured data. They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various statistical methods in order to solve large scale optimization problems and to understand the meaning behind vast data sets. What Youâ€™ll Do:You will implement and validate predictive models and create and maintain statistical models with a focus on big dataYouâ€™ll communicate with internal and external clients to understand business needs and provide analytical solutions.You will use statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Youâ€™ll work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.Who You Are:You are great at solving problems, debugging, troubleshooting, designing and implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills.You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have a basic understanding of statistical programming in a language such as R or SAS.Auto req ID 99161BR Country United States Required Education Bachelor's Degree Role ( Job Role ) Data Scientist State / Province MULTIPLE Primary job category Data Science Contract type Regular Employment Type Full-Time Is this role a commissionable/sales incentive based position? No Travel Required No Travel IBM Business Group W&CP Preferred Education Master's Degree City / Township / Village MULTIPLE CITIES EO Statement IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Required Technical and Professional ExpertiseMust have basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.Skill-keywords Java, Python, SAS, R, Country United States Preferred Technical and Professional ExperienceWilling to travel up to 10%Masters DegreeSecondary Job Category Other Data Science Eligibility RequirementsNonePosition Type Early Professional Early Professional Track Data Scientist New Collar Role No", 10 days ago
207,Data Scientist, Art.com,"Emeryville, CA"," Art.com Inc. is the world's largest online retailer of high-quality wall art, home decor and specialty trend items with over 20 localized sites serving more than 100 markets. Art.com Inc.'s e-commerce properties include Art.com, AllPosters.com, and the Photos [to] Art mobile app. Art.com seeks a full-time Data Scientist to translate data into intelligence, solving a variety of business problems and enabling business growth. RESPONSIBILITIES: Design and implement scalable algorithms and models  Data modeling and analyses in areas such as multi-channel attribution, likelihood to purchase, likelihood to repeat purchase, etc.  Identify leading indicators for conversion, high average order value, repeat purchase  Lifecycle modelling to determine what products people buy at certain life stages  Use data mining, algorithm creation/testing, and machine learning to design and develop recommendation engines and other data products which drive conversions, increase average order value, and repeat purchase  Develop and code software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets in order to gain actionable insights  Collaborate effectively with engineers, analysts, product managers, marketing managers and other internal groups  Communicate effectively to different audiences, both technical and non-technical, through good storytelling and data visualization  Develop algorithms and experiments to optimize customer satisfaction and engagement REQUIREMENTS: Ph.D. or M.S. in a quantitative field such as Computer Science, Operations Research, Statistics, Econometrics or Mathematics  5+ years professional or research experience in data science  Good knowledge of application of statistical techniques of univariate and multi-variate regression, decision trees, and A/B testing in real-world situations  Experience in: predictive modeling, cluster analysis, time series analysis, pricing, optimal stopping algorithms, portfolio analysis  Expertise in machine learning and statistical modeling  Can do small data modeling work: Python, R Julia, Octave  Can do big data modeling work: Hadoop, Pig, Scala, Spark  Can fish for data: SQL, Pandas, MongoDB  Can deploy data science solutions: Java, Python, C++", 3 days ago
208,Data Scientist, Art.com,"Emeryville, CA"," Art.com Inc. is the world's largest online retailer of high-quality wall art, home decor and specialty trend items with over 20 localized sites serving more than 100 markets. Art.com Inc.'s e-commerce properties include Art.com, AllPosters.com, and the Photos [to] Art mobile app. Art.com seeks a full-time Data Scientist to translate data into intelligence, solving a variety of business problems and enabling business growth. RESPONSIBILITIES: Design and implement scalable algorithms and models  Data modeling and analyses in areas such as multi-channel attribution, likelihood to purchase, likelihood to repeat purchase, etc.  Identify leading indicators for conversion, high average order value, repeat purchase  Lifecycle modelling to determine what products people buy at certain life stages  Use data mining, algorithm creation/testing, and machine learning to design and develop recommendation engines and other data products which drive conversions, increase average order value, and repeat purchase  Develop and code software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets in order to gain actionable insights  Collaborate effectively with engineers, analysts, product managers, marketing managers and other internal groups  Communicate effectively to different audiences, both technical and non-technical, through good storytelling and data visualization  Develop algorithms and experiments to optimize customer satisfaction and engagement REQUIREMENTS: Ph.D. or M.S. in a quantitative field such as Computer Science, Operations Research, Statistics, Econometrics or Mathematics  5+ years professional or research experience in data science  Good knowledge of application of statistical techniques of univariate and multi-variate regression, decision trees, and A/B testing in real-world situations  Experience in: predictive modeling, cluster analysis, time series analysis, pricing, optimal stopping algorithms, portfolio analysis  Expertise in machine learning and statistical modeling  Can do small data modeling work: Python, R Julia, Octave  Can do big data modeling work: Hadoop, Pig, Scala, Spark  Can fish for data: SQL, Pandas, MongoDB  Can deploy data science solutions: Java, Python, C++", 3 days ago
209,"Data Scientist, AI Labs", Uber,"San Francisco, CA","About Uber Weâ€™re changing the way people think about transportation. Not that long ago we were just an app to request premium black cars in a few metropolitan areas. Now weâ€™re a part of the logistical fabric of more than 600 cities around the world. Whether itâ€™s a ride, a sandwich, or a package, we use technology to give people what they want, when they want it.  For the people who drive with Uber, our app represents a flexible new way to earn money. For cities, we help strengthen local economies, improve access to transportation, and make streets safer.  And thatâ€™s just what weâ€™re doing today. Weâ€™re thinking about the future, too. With teams working on autonomous trucking and self-driving cars, weâ€™re in for the long haul. Weâ€™re reimagining how people and things move from one place to the next.  About the role  As a data scientist at AI Labs you will enable the transition of cutting edge AI research from thought to implementation. The next-generation technology developed at Uber AI Labs will lead to a transformation in the transportation industry. Your job will be to ensure that this technology has maximal impact on the world, by working closely with research scientists at AI Labs as well as product teams across all of Uber to develop and hone research breakthroughs into effective applications. We require data scientists who are passionate about learning new ideas and are not afraid to delve into new scientific areas that span the breadth of machine learning. You must be ready to take part in the entire research pipeline, from idea inception to technology deployment, and be willing to undertake the tasks necessary to bring cutting-edge technology to life on a truly massive scale. What you'll need Core skill: Demonstrated, sustained track record of successfully applying advanced ML models in practice at scale.  Technical background: Demonstrated competency in a highly technical quantitative field from Operations Research, Machine Learning, Computer Science, Mathematics, Statistics, Economics, or a similar field.  Large scale data management: Ability to retrieve, process, and manipulate large data sources in an efficient and effective manner.  Desired skills: Previous experience with machine learning platforms, especially familiarity with modern ML packages (e.g. TensorFlow, Torch, Theano, Caffe), is a plus, but not necessary. Experience with probabilistic programming and modeling is also very helpful, but not required.  Team player: You believe that you can achieve more on a team â€” that the whole is greater than the sum of its parts. You rely on others' candid feedback for continuous improvement.  Clear Thinker: We are looking for scientists who can think clearly and develop models that are most appropriate for any problem.  Great Communicator: You can describe and discuss technical details of models easily as well as reasons for why models might or might not work in a way that can be clearly understood.  Passion for exploration: We tackle next-generation problems and algorithms. You must have a passion for learning new ideas. You will be expected to understand and contribute to the research that we conduct.  Rigor: You require problems to be solved rigorously and carefully. You must be able to think scientifically, execute a well-controlled experiment, and show great attention to detail.", 10 days ago
210,"Data Scientist, AI Labs", Uber,"San Francisco, CA","About Uber Weâ€™re changing the way people think about transportation. Not that long ago we were just an app to request premium black cars in a few metropolitan areas. Now weâ€™re a part of the logistical fabric of more than 600 cities around the world. Whether itâ€™s a ride, a sandwich, or a package, we use technology to give people what they want, when they want it.  For the people who drive with Uber, our app represents a flexible new way to earn money. For cities, we help strengthen local economies, improve access to transportation, and make streets safer.  And thatâ€™s just what weâ€™re doing today. Weâ€™re thinking about the future, too. With teams working on autonomous trucking and self-driving cars, weâ€™re in for the long haul. Weâ€™re reimagining how people and things move from one place to the next.  About the role  As a data scientist at AI Labs you will enable the transition of cutting edge AI research from thought to implementation. The next-generation technology developed at Uber AI Labs will lead to a transformation in the transportation industry. Your job will be to ensure that this technology has maximal impact on the world, by working closely with research scientists at AI Labs as well as product teams across all of Uber to develop and hone research breakthroughs into effective applications. We require data scientists who are passionate about learning new ideas and are not afraid to delve into new scientific areas that span the breadth of machine learning. You must be ready to take part in the entire research pipeline, from idea inception to technology deployment, and be willing to undertake the tasks necessary to bring cutting-edge technology to life on a truly massive scale. What you'll need Core skill: Demonstrated, sustained track record of successfully applying advanced ML models in practice at scale.  Technical background: Demonstrated competency in a highly technical quantitative field from Operations Research, Machine Learning, Computer Science, Mathematics, Statistics, Economics, or a similar field.  Large scale data management: Ability to retrieve, process, and manipulate large data sources in an efficient and effective manner.  Desired skills: Previous experience with machine learning platforms, especially familiarity with modern ML packages (e.g. TensorFlow, Torch, Theano, Caffe), is a plus, but not necessary. Experience with probabilistic programming and modeling is also very helpful, but not required.  Team player: You believe that you can achieve more on a team â€” that the whole is greater than the sum of its parts. You rely on others' candid feedback for continuous improvement.  Clear Thinker: We are looking for scientists who can think clearly and develop models that are most appropriate for any problem.  Great Communicator: You can describe and discuss technical details of models easily as well as reasons for why models might or might not work in a way that can be clearly understood.  Passion for exploration: We tackle next-generation problems and algorithms. You must have a passion for learning new ideas. You will be expected to understand and contribute to the research that we conduct.  Rigor: You require problems to be solved rigorously and carefully. You must be able to think scientifically, execute a well-controlled experiment, and show great attention to detail.", 10 days ago
