job_title,company,location,description,age
Data Scientist / Machine Learning Engineer, Sense," Â â€“Â Cambridge, MA"," Description  We are looking for Machine Learning Engineers/Data Scientists to join our team. The ideal Engineer/Scientist will mine energy data, design algorithms, and develop models which improve Sense's automated disaggregation platform. The right person for this role will enjoy diving into messy time-series, designing high-performance models, and developing robust code that scales on live data.  Sense is building hardware and mobile applications to help people analyze their home energy consumption, see what is going on in their homes, and ultimately reduce their energy footprint (sense.com). We are a small energetic team, founded in 2013, VC-backed and located in the Central Square. This is a great opportunity to work with a team of experienced entrepreneurs creating technology that will really make a difference in the world. You will be a part of building and shaping something from the ground up! RequirementsDegree in computer science, machine learning, statistics & applied math, engineering (especially electrical engineering), physics, or similar field. Masters or PhD degree a plusExcellent understanding of signal processing, time-series and frequency analysis, algorithms, and data structuresStrong problem solving and analytical skillsExperience with software development in C/C++ or PythonExperience with diving into data, finding insights, and presenting themComfortable working in a team and individuallyEager to work in a young, fast-paced, and exciting startupBenefitsBe a part of building something that will make a difference in the worldGreat opportunity to gain experience at an early-stage startup, building a consumer product from the ground upWork with a small team of experienced entrepreneurs creating revolutionary technologyA wide range of difficult and interesting software problems to be solvedCompetitive compensation and a brand new office right on the Red Line in Central Square", vor 30+ Tagen
Senior Data Scientist, True Fit," Â â€“Â Boston, MA","Company Overview True Fit is a data-driven platform that uses one-of-a-kind data to help people find clothes and shoes that they love and keep. We have the world's most complete fashion dataset allowing us to connect consumers, brands, and retailers across the entire industry. This dataset is the fuel for deep personalization powered by AI and driven by our Science and Engineering teams. We are looking for energetic and motivated Scientists at all levels to join us at our downtown Boston location.  Our fashion retailer dataset is unparalleled, and our work is much more than analyzing sales and return patterns. What we doPersonalized recommendations - using Collaborative Filtering and both style and shape based recommender systems for personalized affinity predictions and recommendations.Large scale text classification - to categorize products and extract attributes which helps retailers better organize their product catalogs.Entity disambiguation - to help make sense of the thousands of different product sizes and to translate them all to a common scale.Anomaly detection - to identify strange user behavior and, to detect both internal and external system issues.What you will doDefine problems, research solutions, and figure out which data to use in your solution.Query, assemble, clean, and refine datasets in preparation for analysis.Analyze data using a variety techniques in order to build a proof of concept for your solution.Build high-quality prototypes and collaborate with the engineering team to implement the solution in a scalable framework, e.g. Spark.Communicate findings to stakeholders and a broader audience of technical and non-technical co-workers.Excellent English communications skills (written and oral).Lead projects, work on teams, and mentor junior analysts/scientists.Required Experience/SkillsEducation and/or experience in a quantitative field. (PhD/Masters degree)3+ years professional experience at organization(s) producing solutions based on analysis of large data sets.Experience with statistics, mathematical modeling, and/or machine learning, and experience implementing such methods to tackle real world problems using real data.SQL, or experience with another database technology.Experience with Python (familiarity with a statistical programming package, such as pandas, is a plus).Experience with big data tools and frameworks, such as Spark, is a plus.Excellent English communications skills (written and oral).Experience with text analysis or computer vision is a plus.Willingness to learn new tools as they become needed. We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for the brands, retailers, and users that we work with. This is something we value deeply and we encourage everyone to come be a part of the digital revolution of fashion retail.", vor 30+ Tagen
Bioinformatics Scientist / Computational Biologist, Indigo," Â â€“Â Boston, MA","Indigo is a company dedicated to harnessing nature to help farmers sustainably feed the planet. With a vision of creating a world where farming is an economically desirable and accessible profession, Indigo works alongside its growers to apply natural approaches, grow healthy food for all, and conserve resources for future generations. Utilizing beneficial plant microbes to improve crop health and productivity, Indigos portfolio is focused on cotton, wheat, rice, corn, and soybeans. The company is headquartered in Boston, MA, with commercial and customer service based in Memphis, TN.The Bioinformatics Scientist / Computational Biologist will drive innovation throughout R + D by turning sequencing data into scientific insights. As a member of the machine learning team, they will parse whole genome, skim, and community sequencing data to identify new features predictive of field success. The ideal candidate will be an excellent communicator, who enjoys working with laboratory scientists and end users of sequencing data to solve their problems with cutting edge bioinformatics and computational biology tools. We desire a curious and driven scientist who is always looking to implement the best recent technical advances to advance Indigos R + D pipeline.Responsibilities:Design and develop tools for Analyzing Low Coverage Genomic DataEmpower community sequencing with state of the art bioinformaticsAssess, Configure, and Validate Assembly and Annotation PipelineFully automate Sanger sequence analysis for all use casesMeet with all users of the technology within 30 days of hireWork closely with Software Engineering Team for ImplementationCompetenciesExperience in: Assembling genomes and metagenomes  Building bioinformatics applications with automation  Existing bioinformatics/DNA Analysis tools, databases, and work flows  Taking cutting edge research and testing and implementing it in bioinformatics pipelines  Pathway identification and comparative genomics  Comfortable querying and working with databases  Coding in Python and R  Comfort with UNIX based operating systems  Working with AWS  Software engineering best practices Knowledge of existing bioinformatics tools and databases and a creative mind to adapt them to new problems and analyses.Strong desire to continue learning, identify new techniques and technologies, and rapidly implement them to keep Indigo at the cutting edge (e.g. reading bioRxiv digests daily and testing new tools)Desire to support machine learning with bioinformatic analysesAgile with the ability to deliver in a fast-paced environmentFocused on customer satisfaction, especially laboratory scientists, and experience working directly with stakeholders to implement exactly what the customer needsTeam player, great teaching skills, and excellent communication skillsExperience working with a software engineering team to productionize pipelinesQualificationsPhD in Comp Bio or related field + 2-5 years experience (preferred) or masters degree with extensive experienceAt least 3-5 years experience with Python programming and RAt least 3-5 years experience building on production quality bioinformatics pipelines", vor 26 Tagen
Associate Data Scientist," Amazon Web Services, Inc."," Â â€“Â Cambridge, MA"," Job DescriptionExcited by using massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models? Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI)? Eager to learn from many different enterpriseâ€™s use cases of AWS ML and DL? Thrilled to be key part of Amazon, who has been investing in Machine Learning for decades, pioneering and shaping the worldâ€™s AI technology? At Amazon Web Services (AWS), we are helping large enterprises build ML and DL models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. Our Professional Services organization works together with our AWS customers to address their business needs using AI. AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML or DL models, weâ€™d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. If you do not live in a market where we have an open Data Scientist position, please feel free to apply. Our Data Scientists can live in any location where we have a Professional Service office. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions. It will be a person who likes to have fun, loves to learn, and wants to innovate in the world of AI. Major responsibilities include: Understand the customerâ€™s business need and guide them to a solution using our AWS AI Services, AWS AI Platforms, AWS AI Frameworks, and AWS AI EC2 Instances .Assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models to deliver business impact to the organization.Use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help our customers build DL models.Use SparkML and Amazon Machine Learning (AML) to help our customers build ML models.Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data.Work with our Professional Services DevOps consultants to help our customers operationalize models after they are built.Assist customers with identifying model drift and retraining models.Research and implement novel ML and DL approaches, including using FPGA. Basic Qualifications A Bachelor or Masters Degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent experience7+ years of industry experience in predictive modeling, data science and analysisPrevious experience in a ML or data scientist role and a track record of building ML or DL modelsExperience using Python and/or RKnowledge of SparkMLAble to write production level code, which is well-written and explainableExperience using ML libraries, such as scikit-learn, caret, mlr, mllibExperience working with GPUs to develop modelsExperience handling terabyte size datasetsTrack record of diving into data to discover hidden patternsFamiliarity with using data visualization toolsKnowledge and experience of writing and tuning SQLPast and current experience writing and speaking about complex technical concepts to broad audiences in a simplified formatExperience giving data presentationsExtended travel to customer locations may be required to deliver professional services, as neededStrong written and verbal communication skills Preferred Qualifications PhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)8+ years of industry experience in predictive modeling and analysisGood skills with programming languages, such as Java or C/C++Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relationsConsulting experience and track record of helping customers with their AI needsPublications or presentation in recognized Machine Learning, Deep Learning and Data Mining journals/conferencesExperience with AWS technologies like Redshift, S3, EC2, Data Pipeline, & EMRCombination of deep technical skills and business savvy enough to interface with all levels and disciplines within our customerâ€™s organizationDemonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment ,  Associate Data Scientist  All times are in Pacific Daylight Time. Job ID 579755 Location  US-MA-Cambridge Posted Date 9/26/2017 Company  Amazon Web Services, Inc. Position Category  Project/Program/Product Management--Technical  Recruiting Team  ..Job Description Excited by using massive amounts of data to develop Machine Learning (ML) and Deep Learning (DL) models? Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI)? Eager to learn from many different enterpriseâ€™s use cases of AWS ML and DL? Thrilled to be key part of Amazon, who has been investing in Machine Learning for decades, pioneering and shaping the worldâ€™s AI technology?  At Amazon Web Services (AWS), we are helping large enterprises build ML and DL models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. Our Professional Services organization works together with our AWS customers to address their business needs using AI.  AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML or DL models, weâ€™d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers.  If you do not live in a market where we have an open Data Scientist position, please feel free to apply. Our Data Scientists can live in any location where we have a Professional Service office.  A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions. It will be a person who likes to have fun, loves to learn, and wants to innovate in the world of AI. Major responsibilities include: Understand the customerâ€™s business need and guide them to a solution using our AWS AI Services, AWS AI Platforms, AWS AI Frameworks, and AWS AI EC2 Instances .Assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models to deliver business impact to the organization.Use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help our customers build DL models.Use SparkML and Amazon Machine Learning (AML) to help our customers build ML models.Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data.Work with our Professional Services DevOps consultants to help our customers operationalize models after they are built.Assist customers with identifying model drift and retraining models.Research and implement novel ML and DL approaches, including using FPGA.Basic QualificationsA Bachelor or Masters Degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent experience7+ years of industry experience in predictive modeling, data science and analysisPrevious experience in a ML or data scientist role and a track record of building ML or DL modelsExperience using Python and/or RKnowledge of SparkMLAble to write production level code, which is well-written and explainableExperience using ML libraries, such as scikit-learn, caret, mlr, mllibExperience working with GPUs to develop modelsExperience handling terabyte size datasetsTrack record of diving into data to discover hidden patternsFamiliarity with using data visualization toolsKnowledge and experience of writing and tuning SQLPast and current experience writing and speaking about complex technical concepts to broad audiences in a simplified formatExperience giving data presentationsExtended travel to customer locations may be required to deliver professional services, as neededStrong written and verbal communication skillsPreferred QualificationsPhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)8+ years of industry experience in predictive modeling and analysisGood skills with programming languages, such as Java or C/C++Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relationsConsulting experience and track record of helping customers with their AI needsPublications or presentation in recognized Machine Learning, Deep Learning and Data Mining journals/conferencesExperience with AWS technologies like Redshift, S3, EC2, Data Pipeline, & EMRCombination of deep technical skills and business savvy enough to interface with all levels and disciplines within our customerâ€™s organizationDemonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environmentApply for this job onlineApplyShareEmail this job to a friendReferShare on your newsfeed", vor 20 Tagen
"Principal Data Scientist - Artificial Intelligence, Machine Learning & Big Data", Fidelity," Â â€“Â Boston, MA"," Principal Data Scientist - Artificial Intelligence, Machine Learning & Big Data  1705821 The  Expertise Were Looking For  PhD (or working towards similar) in Engineering, Computer Science, Mathematics, Computational Statistics, Operations Research, Machine Learning or related technical fields. Hands on experience developing supervised and unsupervised machine learning algorithms (regression, decision trees/random forest, neural networks, feature selection/reduction, clustering, parameter tuning, etc.), using relevant programming languages (Python, PySpark, Scala, Java, C++, C#, C, etc.), mathematical/statistical/ML languages and platforms (R, H2O.ai, Octave, Matlab, Weka, SAS, etc.) and big data tools and languages (Spark, MapReduce, SQL, Hive, etc.). Advanced knowledge in model evaluation, tuning and performance, operationalization and scalability of scientific techniques and establishing decision strategies. Experience in evaluating and making decisions around the use of new or existing tools for a project. Proven track record of strong verbal/written communication and presentation skills, including an ability to effectively communicate with both business and technical teams. Experience in projects involving large scale-multi dimensional databases, complex business infrastructure, and cross-functional teams. Three to five successfully launched ML projects. 5+ years of relevant employment experience. The  Purpose of Your Role  You will partner with business stakeholders to identify/prioritize top AI opportunities, create business/technical requirements, transform large volumes of data into AI-driven solutions using creative, cutting edge open source methods/technologies, lead ML strategy and road map planning, work across teams and influence the direction of external teams. The ideal leader will combine expert AI/ML/Open Source/Tech knowledge with hands on experience building algorithms/models/programming and outstanding business skills (revenue/cost drivers, customer experience, customer journey, communication, etc.) to manage and deliver complex/critical projects driving significant value to Fidelity. The  Skills You Bring  Experience with TensorFlow, Keras, Theano, CUDA, and/or DSSTNE. Experience with advanced ML techniques (RNN, CNN, LSTM, GRU, Genetic Algorithms, Reinforcement Learning, etc.). Experience with voice recognition, natural language processing, and computer vision Experience building and delivering complex systems that leverage various machine learning algorithms or technologies that integrate well with other organization-wide systems and can scale effectively. Experience in developing and/or launching ML algorithms/frameworks using cloud infrastructure. Previous experience in digital-native organizations (Google, Facebook, Amazon, etc.) and/or the Financial Services industry. The  Value You Deliver  We work closely with business stakeholders, collect requirements and deliver high value AI/ML solutions that drive customer and business value.. Those of us who love to work with data see this as the pinnacle of opportunities that you cannot find anywhere else in the industry.  How Your Work  Impacts the Organization  The AIML (Artificial Intelligence and Machine Learning) team contributes to the vitality and growth of the organization through researching and building complex, cutting edge and scalable AI algorithms, models, platforms and technologies to significantly improve customer experience and drive business results. Our team of high caliber scientists, mathematicians and statisticians use rigorous quantitative approaches to ensure that we are efficiently building algorithms and technology relevant to the business or customer experience issue at hand Company OverviewAt Fidelity, we are focused on making our financial expertise broadly accessible and effective in helping people live the lives they want. We are a privately held company that places a high degree of value in creating and nurturing a work environment that attracts the best talent and reflects our commitment to our associates. For information about working at Fidelity, visit  FidelityCareers.com Fidelity Investments is an equal opportunity employer. Job  : Marketing/ Advertising/ Media/ Communication Primary Location  : US-MA-Boston Other Locations  : US-NC-Raleigh Schedule  : Full-time Job Level  : Individual Contributor Education Level  : Master's Degree (Â±18 years) Job Type  : Standard : Overtime Status  : Exempt Travel  : No", 11 days ago
Scientist, Aerotek," Â â€“Â Cambridge, MA"," This position is for a Scientist in the material science group working under the guidance of the hiring manager. The scientist will support a range of cross-functional activities to support chemical and excipient raw materials used for synthetic and biologic processing. Core job responsibilities include: Representing the Materials Science function within process development in cross-functional group projects as technical SME working with supplier quality management and supply chain.Supplier Change Notifications - assessing impact of change to product and processRaw material non-conformances - Root cause investigations, evaluation of SICAR Responses (CAPAs) and effectiveness verification of supplier CAPAsRaw material early engagement - Technical SME for raw material sourcing required to establish new GMP raw materials and suppliers Required Qualifications BS/BA in engineering or chemistry and at least 5 years of experience working in the biotechnology/pharmaceutical industry Or Masters degree in engineering or chemistry and at least 3 years of experience working in the biotechnology/pharmaceutical industry Or a PHD  Required Skills and Experience Experience with GMP manufacturing, quality systems and writing regulated documentsExperience in process development preferredExcellent communication skills (written and oral)Ability to work in cross-functional teamsGood organizational skillsExcellent analytical/problem-solving skillsBe able to multi-task and function in a dynamic environmentAbility to work with technical documents and perform data analysisAbout Aerotek:Our people are everything. As a Best of StaffingÂ® Client and Talent leader, AerotekÂ® Inc. has distinguished itself as a leader in recruiting and staffing services, by having a deep understanding of the intersection of talent and business. As a strategic partner to more than 17,000 clients and 300,000 contract employees every year, Aerotek's people-focused approach yields competitive advantages for its clients and rewarding careers for its contract employees. Headquartered in Hanover, Md., Aerotek operates a network of over 230 non-franchised offices with more than 6,000 internal employees dedicated to serving our customers. Aerotek is an operating company of Allegis Group, a global talent solutions provider. To learn more, visit aerotek.com.", 4 days ago
Scientist, Spectraforce Technologies Inc," Â â€“Â Boston, MA","Job Title: Scientist  Location: Boston, MA 02115  Duration: 11 months Qualifications: Education Minimum Requirement:BS/MS degree in chemistry, pharmacology, biochemistry or related field with a minimum of 1-2 years of experience in an industry DMPK laboratory is requiredRequired Experience and Skills:Experience with operation of mass spectrometers and associated LC and software systems.Knowledge with the operation and routine maintenance of automated LC-MS/MS systems, separation technologies, and pharmacokinetics.Demonstrated ability to manage and analyze MS data.Preferred Experience and Skills:Good verbal and written communications skills and ability to excel in a team based environment.Ability to multi-task in a highly dynamic environment and flexibility to work in a fast-paced team in a professional and pleasant manner is a necessity.Ability to design experiments, interpret and track results, and utilize this information to enable assay development.Responsibilities:We are currently seeking exceptional LC-MS/MS Bioanalysts for a contract position within the Pharmacokinetics, Pharmacodynamics and Drug Metabolism (PPDM) Department located at our Boston site.As a scientist in the Department of Pharmacokinetics, Pharmacodynamics and Drug Metabolism (PPDM) you will work with a collaborative and cross functional team of scientists from both PPDM and Discovery Research.The responsibilities will involve designing, planning and executing new approaches for the quantitative analysis of small molecules and proteins in preclinical studies using advanced analytical technologies.The candidate will have a unique opportunity to develop innovative approaches that will then be applied to projects in support of Merck's development pipeline. Responsibilities include but are not limited to:Developing novel sample preparation approaches for small molecules, oligonucleotides and peptide/protein analysis.Developing robust LC-MS approaches for quantitative analysis.Analysis and interpretation of LC/MS data.Collaboration with bioanalytical, PPDM and discovery team members to interrogate pharmacokinetic and metabolism related questions to advance programs.Designing new experimental approaches ultimately with technology transfer to the scientists", 27 days ago
Scientist, Amgen," Â â€“Â Cambridge, MA"," Job Description Amgen is currently seeking a Scientist in our Drug Product Technologies Department with a strong scientific background in Protein Biochemistry.  This position will identify current gaps in Amgen's tools and technology to advance our understanding of protein:protein and protein:surface interactions. Working in a science based organization, the successful candidate will actively contribute to the evolution of our understanding of the molecular drivers of aggregation and surface interactions. This individual will be involved in providing unique solutions to these challenging protein interactions. The optimization of protein therapeutics for stabilization towards alternative modes of delivery and storage is of critical importance in the development of human therapeutics. Cross-functional and cross-team collaborations are expected. Responsibilities include:An opportunity for a highly motivated and creative candidate to develop, advance and apply protein biochemistry/polymer technologies to drug delivery challengesDrive continuous improvement in our knowledge of protein behavior through technological innovation and application of experimental findingsResponsible for development and exploration of new technologies for different modalities such as fusion proteins, Mab fragments, RNA based drugsDeliver progress reports, presentations, expectations include both internal and external presentation of scientific data with an eventual external publication/patent track record.Participation in global cross-functional teams working effectively in a highly matrixed team environment to enhance our understanding of protein behaviorBasic Qualifications: Doctorate degree OR Master's degree and 4 years of scientific experience OR Bachelor's degree and 6 years of scientific experience Preferred QualificationsAdvanced degree in Pharmaceutics, Biotechnology, Biochemistry, Physical Biochemistry or related discipline with a minimum of 2-4 years of Post-Doctoral experience in Protein BiochemistryAdvanced knowledge and hands on experience in Bio-physical and Molecular Biology techniquesExperience in developing and implementing emerging technologiesStrong independent problem solving and communication skillsDemonstrated background in protein characterization, stability and experience in development of parenteral control release delivery systems is a plusPublication background commensurate with Protein Biochemistry.Advanced understanding of predictive methods, protein stability and solubilityDemonstrated background in modeling and prediction of protein:protein interactions and protein behaviorDemonstrated ability to learn and act on dynamic information at a rapid pace. Join UsIf you're seeking a career where you can truly make a difference in the lives of others, a career where you can work at the absolute forefront of biotechnology with the top minds in the field, you'll find it at Amgen.Amgen, a biotechnology pioneer, discovers, develops and delivers innovative human therapeutics. Our medicines have helped millions of patients in the fight against cancer, kidney disease, rheumatoid arthritis and other serious illnesses.As an organization dedicated to improving the quality of life for people around the world, Amgen fosters an inclusive environment of diverse, ethical, committed and highly accomplished people who respect each other but compete intensely to win. Together, we live the Amgen values as we continue advancing science to serve patients. Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status. .", 2 days ago
Principal Scientist Drug Metabolism and Pharmacokinetics, Tesaro," Â â€“Â Waltham, MA","Principal Scientist Drug Metabolism and PharmacokineticsTESARO is a growing oncology-focused biopharmaceutical company whose passionate associates are dedicated to improving the lives of cancer patients by developing and providing safer and more effective therapeutics and supportive care products. It has an exciting and well-balanced pipeline of anti-cancer and cancer care agents being tested in late stage clinical development. TESARO is currently seeking a talented, passionate, and collaborative Principal Scientist in Bioanalysis and Pharmacokinetics to join our team.The Principal Scientist will develop and direct drug metabolism studies conducted in preclinical development and will lead preclinical pharmacokinetic and toxicokinetic studies. The Principal Scientist will be responsible for developing exposure-response relationships to guide the estimation of first dose and efficacious doses in humans. The Principal Scientist will be responsible for communication of these results to team members and management and for contributing to IND submissions.Responsibilities:â€¢Supervise in vitro and in vivo drug metabolism studies and reports to support development â€¢Supervise pharmacokinetic and toxicokinetic studies and reports for preclinical studiesâ€¢Develop exposure response relationships from preclinical studies to guide appropriate dosing, understand therapeutic window and biomarker-exposure relationshipâ€¢Interpret and communicate the results of these studies in a timely fashionâ€¢Be responsible for the writing of the corresponding sections in IND submissionsAbilities:â€¢Strong knowledge in of small molecules and monoclonal antibodies in a GLP environmentâ€¢Strong knowledge in pharmacokinetics and toxicokinetics.â€¢Strong knowledge in pharmacokinetics/pharmacodynamics modeling to predict first dose and efficacious doses in humans.â€¢Robust experience with WinNonLin or other modeling program such as Kinetica or SimCypâ€¢Willingness to work in a dynamic and growing corporate environment.â€¢Demonstrated ability to work with contract research organizationsâ€¢Demonstrated ability to work independently and with flexibility in a multi-tasking environment and to contribute in a team environmentJob Requirements:â€¢PhD in Pharmacokinetics, or related field.â€¢Minimum of 5-yearsâ€™ experience in working in the pharmaceutical/biotechnology industry with an emphasis on preclinical pharmacokinetics/drug metabolismâ€¢Experience in both small and large molecule development for anti-cancer indication and combination therapy is preferable. â€¢Extensive PK/PD modeling experienceâ€¢Experience in choosing, guiding and monitoring CRO study.â€¢Ability to synthesize and interpret diverse and multidisciplinary data sets.â€¢Experience participating on drug development teams and IND/NDA submissions.â€¢Excellent communication, multitasking, and collaboration skills.â€¢Thorough knowledge with FDA and ICH guidance documents including GLP regulations.TESARO is committed to equal opportunity in the terms and conditions of employment for all employees and job applicants without regard to race, color, religion, sex, sexual orientation, age, gender identity or gender expression, national origin, disability or veteran status.#LI-POST NA", 7 days ago
Scientist CMC, Takeda Pharmaceuticals," Â â€“Â Boston, MA"," Are you looking for a patient-focused company that will inspire  you and support your career? If so, be empowered to take charge of your  future at Takeda. Join us as a Scientist CMC in our Cambridge office.  Here, everyone matters and you will be a vital contributor to our  inspiring, bold mission. As a Scientist CMC working on the Analytical  Development - Biologics team, you will be empowered to lead technical  activities and represent Analytical Development on a cross-functional  team, and a typical day will include: POSITION OBJECTIVES:Provides theoretical/conceptual input to the design, development and execution of research assignments for a specific project or projects within the functional area.Independently plans and executes most unit operation characterization and optimization experiments within expertise and develops an awareness of unit operations in other areas.Responsible for significant or sole technical leadership within project or complex study.Prepares technology transfer documentation and regulatory documents or coordinates with team members to ensure execution.Represents line functions on GCT teams as appropriate/necessary.Proactively identifies process or study issues/challenges and proposes potential resolutions.POSITION ACCOUNTABILITIES:Understands project timelines and deliverables and plans/coordinates project work accordingly with departmental, functional and external stakeholders.Provides technical leadership to project teams within area of expertise and commits resources to execute specific project tasks.Contributes significantly and independently to project work which may include multiple projects within functional area.Reviews, interprets and communicates data cross-functionally within CMC and project teams.Plans and implements resolutions to technical problems/issues.Represents functional area on GCT project teams by communicating activities from designated functional area to project team.Supports local and global initiatives which may include leading initiatives or work streams.Serves as a technical resource for junior staff and leverages expertise in laboratory technology as a functional resource/trainer.Independently designs and executes experiments, and reports results.Assists with development of project strategy and communicates complex data/decisions within department and cross functionally as necessary.Builds and maintains relationships with key vendors and assists with technical aspects of vendor negotiations.Responsible for integrating scientific/technical efforts around cross-functional issuesEDUCATION, BEHAVIORAL COMPETENCIES AND SKILLS:Required:Bachelors degree in chemistry, biology, pharmacy, engineering or related pharmaceutical science and 8+ years relevant industry experienceMasters degree in chemistry, biology, pharmacy, engineering or related pharmaceutical science; 6+ years relevant industry experiencePhD in chemistry, biology, pharmacy, engineering or related pharmaceutical science; 0+ years relevant industry experienceExperience in working in a multi-disciplinary team environmentPhD: Demonstrated mastery of subject or area related to fieldKnowledge and Skills:Analytical and Problem Solving Skills - Able to troubleshoot critical issues or problems, and determine causes and possible solutionsTeamwork -- Ability to work well in highly cross functional team environment and across global line functions.Communication Skills -Able to expresses ones self clearly and concisely within team; documents issues and/or concerns concisely with colleagues; adjusts communication style as appropriate for the audience; timely and effectively communicates issues to supervisor; technical writing skills to support authorship of internal technical documentsOrganization Exercises good time management and prioritization skills and is able to successfully manage multiple tasks simultaneouslyKnowledge Sharing - Ability to capture organizational knowledge; improve solutions, processes, and deliverables through use of information; improve information capital by contributing experience, theories, deliverables, and models for others to useResource Management -Ability to manage ones time within individual, departmental, and corporate goals and timelines; management of internal and external resources (vendors)External Involvement Demonstrated involvement in professional community evidenced by presentation of scientific posters or lectures at professional conferences or eventsTechnical - Subject matter expertise and knowledge of applicable lab equipment and operationsLINE FUNCTION SPECIFIC QUALIFICATIONS:Biologics Analytical DevelopmentSignificant experience with a broad variety of biochemical analytical techniques, including but not necessarily limited to liquid chromatography, gel or capillary electrophoresis, and/or spectroscopic-based methods.May have knowledge in specialized subdisciplines such as protein mass spectrometry or biophysics.Able to lead cross-program development activities for analytical methods and/or to lead project activities within AD-Bio as functional rep on GCT.Able to conduct troubleshooting for complex technical issues and to lead characterization studies.Strong understanding of protein structure/function.Adept at performing more complex methods, method development and validation, and transfer of methods to internal and external laboratories.Leads evaluation of new equipment/technologies.General lab competencies such as equipment maintenance and compliance activities.TRAVEL REQUIREMENTS:May require approximately 5-10% travel.WHAT TAKEDA CAN OFFER YOU:401(k) with company match and Annual Retirement Contribution PlanTuition reimbursementCompany match of charitable contributionsHealth & Wellness programs including onsite flu shots and health screeningsGenerous time off for vacation and the option to purchase additional vacation daysCommunity Outreach ProgramsEmpowering Our People to ShineLearn more attakedajobs.com.Takeda is an EEO employer of minorities, women, disabled, protected veterans, and considers qualified applicants with criminal histories in accordance with applicable laws. For more information, visithttp://www.takeda.us/careers/EEO_Policy_Statement.aspxNo Phone Calls or Recruiters Please.Schedule Full-time", 13 days ago
Analytics Professional, Homesite Group," Â â€“Â Boston, MA"," Founded in 1997, Homesite Insurance was one of the first companies to enable customers to purchase home insurance directly online, during a single visit. Since then, we've continued to innovate rapidly to meet the needs of our customers and their changing expectations.  One thing that's stayed the same since our founding: our commitment to our customers, partners and employees.  As we continue to grow, our insurance offerings continue to expand. Today, Homesite offers insurance coverage for Home, Renters, Condo, Small Business, Term Life and Flood.  Interested in a career in Analytics with Homesite? Below are examples of our Analytics career opportunities: Actuarial AnalystBusiness AnalystBusiness System AnalystClaims AnalystData AnalystOperations AnalystQA AnalystTechnical Analyst If you are interested in career opportunities within our analytics groups, take the first step by completing our application! A member of our Talent Acquisition team will review your information.", 3 days ago
